Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Operating != Published,Rank by Passenger Count
200807,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,5228,False,13983.0
200705,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,5227,False,13984.5
201511,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,5227,True,13984.5
201802,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,5226,False,13986.0
201106,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,5225,False,13988.0
201106,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5225,False,13988.0
201610,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5225,False,13988.0
201704,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5224,False,13990.0
200805,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,A,5221,False,13991.0
200709,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,5219,False,13992.0
200509,Independence Air,DH,Independence Air,DH,Domestic,US,Deplaned,Low Fare,International,A,5218,False,13993.0
201411,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,5217,False,13994.5
201006,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5217,False,13994.5
200811,Jet Airways,9W,Jet Airways,9W,International,Asia,Deplaned,Other,International,A,5216,False,13996.0
200908,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,5215,False,13997.0
201504,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5214,False,14000.5
200608,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,5214,False,14000.5
200707,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5214,True,14000.5
201707,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,5214,False,14000.5
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,5214,False,14000.5
200609,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,5214,False,14000.5
200507,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,5213,True,14005.0
200606,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,G,5213,False,14005.0
201802,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,5213,False,14005.0
201105,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5211,True,14007.0
201505,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5208,False,14008.0
200606,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,5203,True,14009.0
201709,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,5201,False,14010.5
201106,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5201,True,14010.5
200701,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,Terminal 1,B,5199,False,14012.5
201004,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5199,False,14012.5
200909,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,5198,False,14014.5
201012,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5198,False,14014.5
201209,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5197,False,14016.0
201012,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5196,False,14017.0
201001,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,5195,False,14018.5
201503,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5195,False,14018.5
201101,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5194,False,14020.0
200710,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,5192,False,14022.0
201612,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5192,False,14022.0
200808,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,5192,False,14022.0
201110,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5191,False,14025.0
200805,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 3,E,5191,False,14025.0
200509,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,5191,False,14025.0
201107,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5190,False,14027.0
200701,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5189,False,14028.0
201103,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,5188,False,14029.5
201709,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,5188,False,14029.5
201603,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5186,False,14031.5
201412,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5186,False,14031.5
201504,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,5185,False,14033.0
201301,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5183,True,14034.0
201108,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,5181,False,14035.5
200807,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5181,False,14035.5
201802,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,5178,False,14037.0
200906,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5175,False,14038.0
200601,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,5174,False,14039.5
201706,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Deplaned,Low Fare,International,A,5174,False,14039.5
201710,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,5173,True,14041.5
200908,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,5173,False,14041.5
201101,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,5171,False,14043.0
200510,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,5168,False,14044.0
200901,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5167,False,14045.5
201110,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,5167,False,14045.5
201704,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,5166,False,14047.0
200705,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,5165,False,14048.0
201407,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,5163,False,14049.5
201212,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,5163,False,14049.5
200607,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,5162,True,14051.0
201111,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,5161,False,14052.0
201509,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,5159,False,14053.0
200608,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5157,True,14054.0
200801,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5153,False,14055.0
201006,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,5152,False,14056.0
201511,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,5150,True,14057.0
201706,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,5149,True,14058.5
201604,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,5149,False,14058.5
200710,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,5148,False,14060.0
201702,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5147,False,14061.5
201301,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5147,True,14061.5
200811,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,5146,False,14063.5
201306,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5146,True,14063.5
201201,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,5144,False,14066.5
201412,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,5144,False,14066.5
201403,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5144,False,14066.5
200806,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5144,True,14066.5
201401,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5143,True,14069.0
201205,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5142,False,14070.0
200509,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,5140,False,14071.5
201604,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5140,False,14071.5
200802,ExpressJet Airlines,XE,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,5139,True,14073.5
201702,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5139,False,14073.5
201704,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,5137,False,14075.0
201104,Mesa Airlines,YV,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,5136,True,14076.0
201103,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5135,False,14077.5
200804,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5135,False,14077.5
201606,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Other,International,A,5130,False,14079.0
200812,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,5129,False,14080.0
200508,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,G,5128,False,14081.5
201311,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5128,True,14081.5
201003,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,5125,False,14083.0
201002,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,5124,False,14084.5
201609,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,5124,False,14084.5
200509,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,5123,False,14086.0
201203,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,5121,False,14087.5
201108,Mesa Airlines,YV,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,5121,True,14087.5
201612,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,5118,False,14089.0
200602,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,5117,False,14090.0
201503,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,5115,False,14091.0
200707,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,5114,True,14092.5
201404,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5114,True,14092.5
201801,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,5113,False,14094.0
200603,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,5111,True,14095.0
200606,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,5109,True,14096.5
201402,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,5109,False,14096.5
201610,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,5108,False,14098.0
200902,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,5107,False,14100.0
200909,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,5107,False,14100.0
200807,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5107,False,14100.0
201311,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,5106,False,14103.0
201401,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,5106,False,14103.0
201602,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5106,False,14103.0
201204,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5105,False,14105.0
201707,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,5103,False,14106.0
201202,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5102,False,14108.0
201602,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5102,False,14108.0
201502,Mesa Airlines,YV,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,B,5102,True,14108.0
200611,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,5101,True,14110.5
200512,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5101,False,14110.5
201802,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5099,False,14112.5
201412,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,5099,False,14112.5
201403,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5098,True,14114.5
201203,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5098,False,14114.5
201304,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5095,True,14116.0
200704,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5094,False,14117.5
201110,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,5094,False,14117.5
201801,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,5093,True,14119.0
200603,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,5091,True,14120.0
200807,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,5090,False,14121.0
200906,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Other,International,A,5089,False,14122.0
200910,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,5087,False,14123.5
201206,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5087,True,14123.5
201309,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,5086,False,14125.5
